customer_id,age,employment_type,state,city,credit_score,income
8003,27,Salaried,Karnataka,Mangaluru,628,413973
8004,36,Salaried,Uttar Pradesh,Kanpur,601,275473
8005,31,Self-Employed,Gujarat,Ahmedabad,599,1720266
8006,25,Salaried,West Bengal,Kolkata,666,503274
8007,49,Salaried,Telangana,Nizamabad,686,251952
8008,21,Salaried,Delhi,Rohini,654,274280
8009,48,Self-Employed,Maharashtra,Mumbai,789,214270
8010,25,Salaried,Telangana,Warangal,697,205341
8011,37,Salaried,Karnataka,Bengaluru,610,547284
8012,54,Salaried,Karnataka,Mysuru,662,392153
8013,21,Self-Employed,Uttar Pradesh,Noida,771,426414
8014,26,Salaried,Maharashtra,Mumbai,718,600736
8015,47,Salaried,Gujarat,Surat,573,389853
8016,38,Self-Employed,Gujarat,Ahmedabad,716,687875
8017,32,Salaried,Uttar Pradesh,Noida,623,840733
8018,36,Salaried,Maharashtra,Nagpur,652,324744
8019,29,Salaried,Delhi,New Delhi,612,368301
8020,37,Salaried,Telangana,Warangal,725,198436
8021,48,Salaried,Gujarat,Ahmedabad,783,672062
8022,33,Salaried,Maharashtra,Pune,668,1510047
8023,37,Salaried,Delhi,New Delhi,724,741925
8024,46,Self-Employed,Telangana,Warangal,744,1264265
8025,52,Salaried,Karnataka,Mysuru,780,828336
8026,32,Salaried,Telangana,Hyderabad,685,817069
8027,39,Salaried,West Bengal,Kolkata,799,785576
8028,32,Self-Employed,Karnataka,Bengaluru,675,345461
8029,31,Self-Employed,Gujarat,Vadodara,600,442182
8030,33,Salaried,Karnataka,Bengaluru,774,898777
8031,31,Self-Employed,Telangana,Nizamabad,594,557915
8032,23,Salaried,Tamil Nadu,Chennai,793,982076
8033,21,Salaried,West Bengal,Siliguri,565,281543
8034,31,Salaried,Karnataka,Bengaluru,569,778069
8035,37,Salaried,Karnataka,Mangaluru,711,462754
8036,46,Self-Employed,Telangana,Hyderabad,551,558713
8037,32,Salaried,West Bengal,Kolkata,697,598510
8038,35,Salaried,Maharashtra,Mumbai,629,262681
8039,41,Salaried,Delhi,New Delhi,620,403949
8040,42,Self-Employed,Tamil Nadu,Madurai,552,485390
8041,35,Salaried,Maharashtra,Mumbai,699,216637
8042,36,Salaried,Delhi,New Delhi,586,490949
8043,51,Salaried,Uttar Pradesh,Kanpur,724,521691
8044,34,Salaried,West Bengal,Howrah,625,533230
8045,32,Salaried,West Bengal,Howrah,703,238690
8046,24,Salaried,Uttar Pradesh,Noida,638,893180
8047,40,Salaried,West Bengal,Howrah,635,481398
8048,34,Salaried,Tamil Nadu,Coimbatore,631,1095460
8049,51,Salaried,Telangana,Hyderabad,648,1798099
8050,34,Salaried,Uttar Pradesh,Lucknow,673,459490
8051,43,Salaried,Tamil Nadu,Coimbatore,580,705196
8052,44,Self-Employed,West Bengal,Siliguri,705,417849
8053,49,Self-Employed,Maharashtra,Nagpur,726,535328
8054,26,Salaried,Tamil Nadu,Madurai,561,469443
8055,49,Salaried,Karnataka,Bengaluru,581,1532862
8056,36,Salaried,Telangana,Warangal,675,1295946
8057,35,Self-Employed,West Bengal,Siliguri,782,776024
8058,34,Salaried,Karnataka,Bengaluru,647,1006598
8059,33,Salaried,Telangana,Nizamabad,563,241649
8060,34,Self-Employed,Karnataka,Mangaluru,705,211266
8061,21,Self-Employed,West Bengal,Howrah,751,232419
8062,40,Salaried,Tamil Nadu,Chennai,568,522144
8063,37,Salaried,Gujarat,Vadodara,756,197592
8064,29,Salaried,Uttar Pradesh,Noida,689,383710
8065,36,Salaried,Tamil Nadu,Coimbatore,680,692060
8066,54,Salaried,Delhi,New Delhi,706,393008
8067,39,Self-Employed,Uttar Pradesh,Noida,662,233147
8068,33,Salaried,Gujarat,Vadodara,698,996050
8069,50,Salaried,Uttar Pradesh,Lucknow,606,475878
8070,30,Salaried,Tamil Nadu,Coimbatore,594,1768645
8071,35,Salaried,Maharashtra,Nagpur,684,506083
8072,32,Salaried,Gujarat,Ahmedabad,650,581151
8073,34,Salaried,Tamil Nadu,Madurai,638,226056
8074,42,Salaried,Karnataka,Mangaluru,616,530530
8075,41,Self-Employed,West Bengal,Howrah,662,670588
8076,31,Salaried,Karnataka,Mangaluru,557,879092
8077,35,Self-Employed,Tamil Nadu,Chennai,670,198744
8078,37,Salaried,Uttar Pradesh,Lucknow,682,764537
8079,33,Salaried,West Bengal,Siliguri,664,522920
8080,36,Self-Employed,Delhi,Dwarka,646,267127
8081,31,Self-Employed,Delhi,New Delhi,676,1764740
8082,31,Salaried,Gujarat,Surat,607,750304
8083,37,Salaried,Telangana,Nizamabad,778,813091
8084,28,Salaried,Maharashtra,Mumbai,691,279550
8085,40,Salaried,Gujarat,Surat,619,230844
8086,35,Salaried,West Bengal,Kolkata,669,517113
8087,29,Salaried,Karnataka,Mangaluru,688,1139762
8088,31,Salaried,Tamil Nadu,Madurai,660,1023669
8089,33,Salaried,Maharashtra,Nagpur,667,260205
8090,35,Salaried,Gujarat,Vadodara,617,1586637
8091,37,Self-Employed,Gujarat,Ahmedabad,615,447810
8092,35,Salaried,West Bengal,Siliguri,680,347631
8093,29,Salaried,Maharashtra,Nagpur,557,471526
8094,47,Self-Employed,Delhi,New Delhi,664,570814
8095,43,Salaried,Telangana,Hyderabad,696,191435
8096,37,Salaried,Telangana,Hyderabad,600,554162
8097,44,Self-Employed,Karnataka,Bengaluru,554,471861
8098,39,Salaried,West Bengal,Siliguri,667,1036237
8099,34,Salaried,Karnataka,Mysuru,617,408854
8100,37,Salaried,Telangana,Warangal,556,230361
8101,57,Salaried,Maharashtra,Pune,646,493068
8102,44,Self-Employed,Telangana,Nizamabad,654,602156
8103,44,Self-Employed,Tamil Nadu,Coimbatore,619,444801
8104,33,Salaried,Gujarat,Ahmedabad,655,1433295
8105,41,Self-Employed,Uttar Pradesh,Lucknow,633,227430
8106,54,Self-Employed,West Bengal,Howrah,606,939452
8107,40,Self-Employed,Karnataka,Mysuru,792,226486
8108,45,Salaried,Telangana,Warangal,717,570060
8109,46,Salaried,Karnataka,Bengaluru,792,311702
8110,41,Salaried,Maharashtra,Nagpur,646,1570127
8111,48,Salaried,Gujarat,Vadodara,600,275816
8112,38,Salaried,West Bengal,Howrah,785,384015
8113,40,Self-Employed,Delhi,Rohini,667,570929
8114,31,Salaried,Gujarat,Ahmedabad,555,217843
8115,57,Salaried,Telangana,Warangal,636,507652
8116,39,Salaried,Delhi,New Delhi,714,490847
8117,37,Salaried,Telangana,Hyderabad,732,395982
8118,47,Salaried,Gujarat,Vadodara,677,581071
8119,32,Salaried,Delhi,New Delhi,554,522694
8120,36,Salaried,Tamil Nadu,Chennai,641,208459
8121,30,Salaried,Karnataka,Bengaluru,795,288333
8122,36,Salaried,Gujarat,Vadodara,790,514249
8123,33,Self-Employed,Gujarat,Vadodara,671,791170
8124,40,Salaried,Maharashtra,Pune,624,848750
8125,35,Salaried,Delhi,New Delhi,588,385786
8126,32,Salaried,Telangana,Warangal,627,1412626
8127,34,Salaried,Tamil Nadu,Madurai,738,738012
8128,35,Salaried,West Bengal,Howrah,735,378527
8129,32,Salaried,Uttar Pradesh,Kanpur,650,538547
8130,43,Salaried,West Bengal,Kolkata,667,292544
8131,41,Salaried,West Bengal,Howrah,580,593253
8132,37,Salaried,Uttar Pradesh,Lucknow,692,1027933
8133,27,Salaried,Telangana,Hyderabad,694,1412659
8134,40,Self-Employed,Uttar Pradesh,Kanpur,656,785681
8135,26,Salaried,Telangana,Nizamabad,697,281510
8136,38,Salaried,Delhi,New Delhi,644,337768
8137,37,Salaried,West Bengal,Howrah,681,243099
8138,32,Self-Employed,Maharashtra,Mumbai,663,272674
8139,30,Self-Employed,West Bengal,Kolkata,596,1371504
8140,31,Salaried,Tamil Nadu,Coimbatore,799,532188
8141,52,Salaried,Gujarat,Ahmedabad,605,195365
8142,34,Salaried,Delhi,Rohini,673,448435
8143,35,Self-Employed,Karnataka,Mysuru,651,548164
8144,44,Salaried,Maharashtra,Pune,603,226397
8145,39,Salaried,West Bengal,Siliguri,774,480066
8146,44,Salaried,Tamil Nadu,Chennai,577,366277
8147,27,Self-Employed,Gujarat,Vadodara,766,590528
8148,28,Salaried,Maharashtra,Pune,552,1523108
8149,60,Salaried,Karnataka,Mysuru,662,229328
8150,36,Salaried,Tamil Nadu,Chennai,593,825294
8151,34,Self-Employed,Telangana,Hyderabad,597,1258439
8152,37,Self-Employed,West Bengal,Kolkata,618,196904
8153,44,Salaried,Uttar Pradesh,Kanpur,653,1529711
8154,27,Salaried,Karnataka,Bengaluru,642,450360
8155,38,Salaried,Uttar Pradesh,Kanpur,651,1274644
8156,36,Self-Employed,Uttar Pradesh,Noida,693,349330
8157,41,Salaried,Gujarat,Surat,631,468054
8158,38,Self-Employed,Tamil Nadu,Chennai,561,273049
8159,32,Self-Employed,Maharashtra,Pune,580,1696520
8160,30,Salaried,Uttar Pradesh,Noida,642,529950
8161,21,Salaried,West Bengal,Howrah,797,757328
8162,44,Salaried,Maharashtra,Pune,640,304890
8163,25,Self-Employed,Gujarat,Ahmedabad,711,315797
8164,33,Salaried,Delhi,New Delhi,551,610165
8165,49,Salaried,Gujarat,Surat,574,756099
8166,33,Salaried,Delhi,Rohini,645,974786
8167,41,Salaried,Uttar Pradesh,Lucknow,617,771460
8168,35,Salaried,Maharashtra,Mumbai,763,1386270
8169,42,Self-Employed,Tamil Nadu,Madurai,794,1744778
8170,36,Self-Employed,Uttar Pradesh,Kanpur,576,470489
8171,32,Salaried,Telangana,Nizamabad,653,669603
8172,47,Salaried,Delhi,Dwarka,622,988945
8173,34,Salaried,Uttar Pradesh,Kanpur,757,731812
8174,26,Self-Employed,Delhi,Rohini,565,199294
8175,34,Salaried,Uttar Pradesh,Kanpur,633,333554
8176,40,Salaried,Gujarat,Surat,616,683842
8177,28,Salaried,Gujarat,Surat,676,997269
8178,42,Salaried,West Bengal,Siliguri,616,948454
8179,42,Salaried,Maharashtra,Nagpur,673,509057
8180,53,Salaried,Delhi,Dwarka,717,538494
8181,31,Self-Employed,Gujarat,Ahmedabad,710,318526
8182,41,Self-Employed,Delhi,Rohini,600,1587347
8183,23,Self-Employed,Gujarat,Surat,690,1323504
8184,33,Salaried,Telangana,Nizamabad,739,1261449
8185,37,Salaried,Delhi,Dwarka,676,217164
8186,39,Salaried,Telangana,Nizamabad,697,530769
8187,36,Salaried,Tamil Nadu,Chennai,603,460048
8188,36,Salaried,Uttar Pradesh,Lucknow,675,601798
8189,31,Salaried,Telangana,Nizamabad,688,993298
8190,33,Salaried,Tamil Nadu,Chennai,752,268575
8191,39,Self-Employed,West Bengal,Howrah,668,645115
8192,41,Self-Employed,Delhi,Rohini,745,878531
8193,41,Salaried,Gujarat,Surat,638,190382
8194,44,Salaried,Karnataka,Mangaluru,643,438791
8195,45,Salaried,Delhi,Rohini,646,911778
8196,22,Self-Employed,West Bengal,Howrah,799,269252
8197,32,Self-Employed,Maharashtra,Nagpur,553,513288
8198,35,Self-Employed,Uttar Pradesh,Lucknow,618,225447
8199,31,Salaried,Maharashtra,Mumbai,568,592630
8200,44,Self-Employed,Tamil Nadu,Coimbatore,553,1434718
8201,42,Salaried,Telangana,Hyderabad,652,399260
8202,35,Salaried,Maharashtra,Nagpur,669,1308808
8203,37,Salaried,Tamil Nadu,Madurai,650,1655081
8204,46,Salaried,Tamil Nadu,Chennai,677,280639
8205,34,Salaried,Maharashtra,Mumbai,562,548172
8206,34,Salaried,West Bengal,Howrah,721,1704286
8207,43,Salaried,Maharashtra,Nagpur,673,489951
8208,40,Salaried,West Bengal,Howrah,698,553002
8209,47,Salaried,Delhi,Dwarka,643,504797
8210,39,Self-Employed,Maharashtra,Nagpur,627,229603
8211,42,Salaried,Uttar Pradesh,Lucknow,624,374108
8212,32,Salaried,West Bengal,Howrah,693,669210
8213,29,Self-Employed,Telangana,Hyderabad,665,271988
8214,36,Salaried,Maharashtra,Nagpur,638,493386
8215,21,Salaried,Gujarat,Vadodara,685,404980
8216,39,Salaried,West Bengal,Kolkata,559,620747
8217,44,Salaried,West Bengal,Kolkata,662,981388
8218,37,Salaried,Tamil Nadu,Madurai,667,922179
8219,35,Salaried,Telangana,Warangal,759,647570
8220,45,Salaried,Delhi,New Delhi,661,261075
8221,36,Salaried,Delhi,New Delhi,623,235209
8222,44,Salaried,Telangana,Warangal,550,551661
8223,53,Salaried,Maharashtra,Mumbai,605,1772087
8224,42,Salaried,Delhi,Dwarka,569,232523
8225,43,Salaried,Maharashtra,Nagpur,552,472779
8226,40,Self-Employed,Gujarat,Vadodara,550,283338
8227,38,Salaried,Tamil Nadu,Coimbatore,551,963511
8228,38,Salaried,Gujarat,Ahmedabad,639,488238
8229,37,Salaried,Uttar Pradesh,Noida,682,1731585
8230,45,Salaried,Maharashtra,Mumbai,748,406230
8231,24,Self-Employed,Delhi,Rohini,649,294241
8232,34,Self-Employed,Gujarat,Surat,633,1761653
8233,41,Salaried,Gujarat,Surat,614,205634
8234,30,Salaried,Delhi,New Delhi,562,554982
8235,35,Self-Employed,Tamil Nadu,Chennai,769,772679
8236,31,Salaried,Maharashtra,Pune,588,659790
8237,40,Salaried,West Bengal,Kolkata,745,186031
8238,43,Salaried,Karnataka,Mangaluru,770,883095
8239,47,Salaried,Karnataka,Bengaluru,550,331616
8240,40,Self-Employed,Gujarat,Ahmedabad,635,899693
8241,31,Salaried,Telangana,Hyderabad,601,1168046
8242,38,Salaried,Tamil Nadu,Coimbatore,684,210893
8243,41,Salaried,Telangana,Nizamabad,668,415414
8244,47,Self-Employed,Tamil Nadu,Madurai,665,193333
8245,21,Salaried,Maharashtra,Mumbai,641,857592
8246,39,Salaried,Delhi,Rohini,617,1560837
8247,22,Salaried,Karnataka,Bengaluru,633,230736
8248,42,Salaried,Delhi,Dwarka,670,1231887
8249,40,Salaried,Uttar Pradesh,Kanpur,655,408028
8250,40,Salaried,West Bengal,Kolkata,698,225234
8251,43,Salaried,Telangana,Warangal,722,820772
8252,39,Self-Employed,Delhi,New Delhi,673,343540
8253,31,Salaried,Delhi,Rohini,573,1318331
8254,39,Salaried,Delhi,Rohini,587,709629
8255,45,Self-Employed,West Bengal,Kolkata,670,217858
8256,35,Salaried,Delhi,Rohini,632,207402
8257,36,Self-Employed,Delhi,Rohini,719,243483
8258,27,Salaried,Telangana,Nizamabad,550,222187
8259,45,Salaried,Delhi,New Delhi,674,999604
8260,32,Self-Employed,Uttar Pradesh,Lucknow,741,1187328
8261,31,Salaried,Gujarat,Surat,623,249730
8262,33,Self-Employed,Tamil Nadu,Chennai,614,296927
8263,30,Salaried,West Bengal,Siliguri,691,777799
8264,34,Salaried,Telangana,Nizamabad,573,292331
8265,46,Salaried,Uttar Pradesh,Noida,665,872502
8266,42,Salaried,Maharashtra,Pune,593,265828
8267,47,Self-Employed,Tamil Nadu,Coimbatore,612,466138
8268,48,Salaried,Uttar Pradesh,Noida,763,263306
8269,29,Salaried,West Bengal,Siliguri,622,329807
8270,40,Self-Employed,West Bengal,Howrah,595,427564
8271,48,Salaried,Telangana,Nizamabad,657,625092
8272,54,Salaried,Gujarat,Surat,595,539698
8273,25,Salaried,Maharashtra,Nagpur,603,419672
8274,25,Salaried,Karnataka,Mangaluru,682,1597289
8275,40,Salaried,Delhi,Rohini,641,544847
8276,34,Self-Employed,Telangana,Warangal,644,234544
8277,29,Self-Employed,Delhi,Rohini,698,187332
8278,39,Salaried,West Bengal,Siliguri,756,817317
8279,30,Salaried,Gujarat,Surat,681,596450
8280,21,Self-Employed,Delhi,Dwarka,630,888389
8281,36,Salaried,Telangana,Nizamabad,647,589075
8282,37,Salaried,Maharashtra,Pune,693,222371
8283,41,Self-Employed,Uttar Pradesh,Lucknow,679,281023
8284,43,Self-Employed,Telangana,Warangal,798,554965
8285,38,Salaried,Telangana,Warangal,762,248713
8286,34,Self-Employed,Uttar Pradesh,Lucknow,669,545831
8287,31,Salaried,Telangana,Nizamabad,621,363947
8288,24,Salaried,West Bengal,Siliguri,668,817389
8289,33,Salaried,Maharashtra,Pune,565,697310
8290,44,Salaried,Gujarat,Surat,566,664741
8291,41,Self-Employed,Tamil Nadu,Madurai,570,180170
8292,52,Salaried,Tamil Nadu,Coimbatore,640,379381
8293,35,Salaried,Maharashtra,Pune,698,1114980
8294,23,Self-Employed,West Bengal,Howrah,651,839981
8295,42,Salaried,Delhi,Rohini,785,420128
8296,44,Salaried,West Bengal,Howrah,781,882459
8297,27,Salaried,Gujarat,Surat,668,222011
8298,24,Self-Employed,Gujarat,Vadodara,617,530996
8299,37,Salaried,Uttar Pradesh,Lucknow,570,1331777
8300,42,Salaried,Maharashtra,Mumbai,682,645050
8301,28,Salaried,Delhi,New Delhi,691,263675
8302,34,Salaried,Telangana,Warangal,674,616022
8303,30,Self-Employed,Gujarat,Ahmedabad,775,203774
8304,27,Salaried,Delhi,New Delhi,661,541313
8305,26,Self-Employed,Gujarat,Vadodara,641,417756
8306,37,Self-Employed,Telangana,Nizamabad,618,514234
8307,33,Self-Employed,Uttar Pradesh,Noida,600,191585
8308,31,Salaried,Uttar Pradesh,Kanpur,697,266311
8309,21,Salaried,Tamil Nadu,Chennai,800,285529
8310,49,Salaried,Uttar Pradesh,Kanpur,657,823705
8311,29,Self-Employed,Uttar Pradesh,Kanpur,601,1382729
8312,35,Salaried,Delhi,Rohini,632,226496
8313,27,Self-Employed,Tamil Nadu,Chennai,611,723368
8314,39,Salaried,West Bengal,Kolkata,633,529134
8315,25,Self-Employed,Tamil Nadu,Coimbatore,652,1504579
8316,37,Salaried,Tamil Nadu,Madurai,772,1466971
8317,35,Self-Employed,Tamil Nadu,Coimbatore,579,268959
8318,43,Self-Employed,Karnataka,Bengaluru,678,606450
8319,28,Salaried,Uttar Pradesh,Noida,700,1317715
8320,31,Salaried,Gujarat,Ahmedabad,576,399608
8321,34,Salaried,Telangana,Hyderabad,591,354690
8322,52,Self-Employed,Tamil Nadu,Madurai,650,650849
8323,25,Salaried,Delhi,New Delhi,705,746582
8324,38,Self-Employed,Uttar Pradesh,Noida,659,437387
8325,31,Salaried,Telangana,Warangal,599,910888
8326,38,Self-Employed,Gujarat,Ahmedabad,584,972064
8327,41,Salaried,Karnataka,Mysuru,779,587788
8328,37,Self-Employed,Maharashtra,Pune,621,188685
8329,38,Salaried,Uttar Pradesh,Lucknow,639,616914
8330,38,Salaried,Telangana,Hyderabad,636,522262
8331,32,Salaried,Uttar Pradesh,Noida,653,1425786
8332,34,Salaried,West Bengal,Howrah,723,250994
8333,23,Salaried,Telangana,Nizamabad,655,679339
8334,33,Salaried,Gujarat,Vadodara,611,971199
8335,30,Salaried,West Bengal,Kolkata,620,448438
8336,34,Self-Employed,Telangana,Warangal,575,1682884
8337,42,Salaried,Karnataka,Mangaluru,641,1221567
8338,39,Salaried,Gujarat,Surat,581,199936
8339,40,Self-Employed,Telangana,Nizamabad,655,885923
8340,45,Self-Employed,Tamil Nadu,Madurai,592,322625
8341,21,Salaried,Telangana,Warangal,651,339680
8342,39,Salaried,Uttar Pradesh,Kanpur,670,303543
8343,36,Salaried,Delhi,Rohini,677,1370468
8344,35,Salaried,Karnataka,Bengaluru,578,506691
8345,26,Salaried,Karnataka,Mysuru,622,698210
8346,40,Self-Employed,Telangana,Nizamabad,643,732054
8347,45,Salaried,Karnataka,Mangaluru,578,525864
8348,44,Self-Employed,Delhi,Dwarka,556,491339
8349,35,Self-Employed,Karnataka,Mysuru,753,292630
8350,41,Self-Employed,Delhi,New Delhi,632,388422
8351,43,Self-Employed,Delhi,Dwarka,659,221874
8352,50,Salaried,Uttar Pradesh,Kanpur,604,382068
8353,45,Self-Employed,Uttar Pradesh,Kanpur,579,595908
8354,37,Salaried,Tamil Nadu,Chennai,559,1659122
8355,37,Salaried,Tamil Nadu,Coimbatore,604,706038
8356,37,Self-Employed,Maharashtra,Nagpur,799,298348
8357,38,Self-Employed,Maharashtra,Pune,682,187943
8358,32,Salaried,Tamil Nadu,Madurai,702,304689
8359,42,Salaried,Maharashtra,Nagpur,638,556323
8360,31,Salaried,Karnataka,Bengaluru,612,1393499
8361,30,Salaried,Uttar Pradesh,Lucknow,648,222182
8362,39,Salaried,Maharashtra,Nagpur,700,814944
8363,32,Salaried,Tamil Nadu,Chennai,769,739006
8364,34,Salaried,Maharashtra,Mumbai,637,198641
8365,21,Self-Employed,Karnataka,Mangaluru,631,591741
8366,42,Salaried,Karnataka,Mangaluru,655,464214
8367,36,Salaried,West Bengal,Kolkata,686,1240895
8368,35,Salaried,West Bengal,Siliguri,653,989891
8369,40,Self-Employed,Gujarat,Ahmedabad,684,259289
8370,38,Self-Employed,Tamil Nadu,Madurai,627,221654
8371,31,Self-Employed,Maharashtra,Nagpur,667,240151
8372,51,Self-Employed,Karnataka,Bengaluru,688,331460
8373,33,Salaried,Tamil Nadu,Coimbatore,605,557574
8374,43,Salaried,Maharashtra,Mumbai,780,226885
8375,50,Salaried,Karnataka,Mangaluru,627,1034558
8376,31,Salaried,Uttar Pradesh,Noida,636,283716
8377,37,Salaried,Delhi,Dwarka,645,627035
8378,30,Salaried,West Bengal,Siliguri,673,498767
8379,44,Salaried,Telangana,Hyderabad,686,1579001
8380,33,Self-Employed,Gujarat,Vadodara,602,256423
8381,28,Salaried,Gujarat,Surat,648,507802
8382,46,Salaried,Tamil Nadu,Madurai,688,680968
8383,43,Salaried,Uttar Pradesh,Kanpur,680,355857
8384,29,Salaried,Telangana,Warangal,617,536062
8385,45,Salaried,West Bengal,Kolkata,795,345760
8386,38,Salaried,Delhi,Dwarka,635,299009
8387,57,Self-Employed,Uttar Pradesh,Kanpur,727,408287
8388,49,Self-Employed,Tamil Nadu,Madurai,608,187817
8389,32,Salaried,Maharashtra,Pune,602,399742
8390,34,Salaried,Delhi,New Delhi,660,571379
8391,29,Salaried,Tamil Nadu,Coimbatore,565,195187
8392,37,Salaried,Uttar Pradesh,Lucknow,649,826264
8393,36,Self-Employed,Uttar Pradesh,Lucknow,730,467244
8394,42,Salaried,Delhi,Dwarka,640,677614
8395,37,Self-Employed,Karnataka,Bengaluru,759,608915
8396,25,Salaried,Maharashtra,Nagpur,588,444644
8397,30,Salaried,Delhi,New Delhi,682,272222
8398,47,Salaried,Gujarat,Vadodara,769,531025
8399,45,Salaried,West Bengal,Siliguri,625,1086705
8400,35,Salaried,Uttar Pradesh,Lucknow,653,662415
8401,35,Salaried,Tamil Nadu,Chennai,656,1104388
8402,35,Self-Employed,Tamil Nadu,Madurai,671,750714
8403,36,Salaried,Delhi,Rohini,613,751651
8404,23,Self-Employed,Uttar Pradesh,Noida,633,653828
8405,43,Salaried,Uttar Pradesh,Kanpur,719,243155
8406,31,Self-Employed,Telangana,Hyderabad,730,530518
8407,37,Self-Employed,Tamil Nadu,Madurai,663,675358
8408,21,Salaried,West Bengal,Howrah,685,738287
8409,38,Self-Employed,West Bengal,Siliguri,673,710753
8410,46,Self-Employed,West Bengal,Siliguri,699,229926
8411,21,Self-Employed,Delhi,New Delhi,636,380079
8412,48,Salaried,Karnataka,Bengaluru,635,701587
8413,40,Salaried,Delhi,New Delhi,566,194627
8414,30,Salaried,Karnataka,Mysuru,753,292110
8415,24,Salaried,Maharashtra,Pune,587,1592056
8416,45,Salaried,Gujarat,Ahmedabad,615,197363
8417,38,Self-Employed,Karnataka,Bengaluru,779,475152
8418,41,Salaried,West Bengal,Kolkata,604,892652
8419,34,Salaried,Karnataka,Mangaluru,621,589749
8420,30,Salaried,Gujarat,Vadodara,679,385639
8421,43,Self-Employed,Gujarat,Ahmedabad,562,683534
8422,29,Salaried,Telangana,Hyderabad,682,303396
8423,43,Self-Employed,Uttar Pradesh,Kanpur,563,305179
8424,23,Self-Employed,Karnataka,Mangaluru,763,1706468
8425,29,Salaried,Tamil Nadu,Chennai,628,639176
8426,25,Self-Employed,West Bengal,Siliguri,575,600376
8427,46,Salaried,Uttar Pradesh,Lucknow,637,816571
8428,23,Salaried,Tamil Nadu,Chennai,640,326470
8429,27,Salaried,Karnataka,Mangaluru,708,242960
8430,41,Salaried,Karnataka,Mysuru,671,885679
8431,38,Self-Employed,Karnataka,Bengaluru,610,478951
8432,53,Self-Employed,Uttar Pradesh,Kanpur,620,330703
8433,50,Self-Employed,West Bengal,Howrah,665,362626
8434,41,Salaried,Tamil Nadu,Madurai,672,217262
8435,41,Self-Employed,Maharashtra,Nagpur,569,322569
8436,22,Salaried,Tamil Nadu,Chennai,568,397229
8437,29,Self-Employed,Gujarat,Vadodara,600,800616
8438,33,Salaried,Tamil Nadu,Chennai,786,379642
8439,35,Salaried,West Bengal,Howrah,731,269485
8440,25,Self-Employed,Delhi,Dwarka,700,209634
8441,29,Self-Employed,West Bengal,Kolkata,644,528818
8442,30,Self-Employed,West Bengal,Howrah,668,262044
8443,44,Salaried,Uttar Pradesh,Lucknow,640,536448
8444,39,Salaried,Karnataka,Bengaluru,671,389182
8445,33,Salaried,Uttar Pradesh,Kanpur,671,295283
8446,34,Salaried,Karnataka,Bengaluru,687,253331
8447,38,Salaried,Gujarat,Vadodara,660,241677
8448,31,Self-Employed,West Bengal,Siliguri,586,1031332
8449,34,Salaried,Uttar Pradesh,Kanpur,634,550967
8450,23,Salaried,Delhi,Rohini,561,585172
8451,41,Salaried,West Bengal,Kolkata,707,1256820
8452,43,Salaried,Gujarat,Surat,688,286356
8453,39,Self-Employed,Karnataka,Mysuru,622,385303
8454,40,Self-Employed,Tamil Nadu,Madurai,767,909054
8455,39,Salaried,West Bengal,Howrah,639,655621
8456,52,Salaried,Karnataka,Bengaluru,623,182306
8457,38,Self-Employed,Delhi,New Delhi,671,268149
8458,26,Salaried,Tamil Nadu,Coimbatore,723,1721722
8459,28,Salaried,Karnataka,Mysuru,623,775287
8460,41,Self-Employed,West Bengal,Siliguri,638,310641
8461,44,Salaried,West Bengal,Kolkata,771,352650
8462,42,Salaried,Tamil Nadu,Coimbatore,604,203023
8463,42,Salaried,Maharashtra,Nagpur,648,418407
8464,37,Salaried,West Bengal,Siliguri,693,368545
8465,25,Salaried,Karnataka,Mysuru,622,583972
8466,31,Salaried,Maharashtra,Mumbai,644,189600
8467,22,Salaried,Delhi,Dwarka,605,450157
8468,33,Salaried,Telangana,Hyderabad,658,580877
8469,26,Self-Employed,Gujarat,Surat,795,455170
8470,37,Salaried,Uttar Pradesh,Noida,600,271194
8471,35,Self-Employed,Tamil Nadu,Coimbatore,652,1247944
8472,21,Salaried,Gujarat,Ahmedabad,687,222928
8473,42,Salaried,Telangana,Nizamabad,702,244200
8474,42,Salaried,Karnataka,Bengaluru,681,263282
8475,25,Salaried,Delhi,Rohini,691,445894
8476,37,Self-Employed,Gujarat,Surat,611,817939
8477,41,Salaried,Telangana,Warangal,567,833209
8478,34,Salaried,Karnataka,Bengaluru,650,213941
8479,43,Salaried,West Bengal,Howrah,689,418251
8480,37,Salaried,Maharashtra,Mumbai,621,886583
8481,44,Salaried,Uttar Pradesh,Kanpur,697,181406
8482,37,Salaried,Delhi,Dwarka,649,215980
8483,35,Salaried,Uttar Pradesh,Lucknow,597,280221
8484,40,Salaried,Tamil Nadu,Chennai,605,918866
8485,42,Salaried,Tamil Nadu,Coimbatore,647,913490
8486,38,Self-Employed,Delhi,Dwarka,730,879764
8487,32,Salaried,Uttar Pradesh,Kanpur,634,236443
8488,30,Self-Employed,West Bengal,Siliguri,582,481461
8489,33,Salaried,Gujarat,Ahmedabad,639,469933
8490,32,Salaried,Telangana,Warangal,621,271475
8491,37,Self-Employed,Karnataka,Mysuru,633,336264
8492,37,Self-Employed,Gujarat,Vadodara,632,397993
8493,35,Salaried,Karnataka,Mangaluru,744,265378
8494,36,Salaried,Gujarat,Vadodara,639,705199
8495,37,Salaried,Delhi,Rohini,665,387425
